text,label
"ماشاء الله على شعبنا الموحافظ #بنت_ترامب May 20, 2017 ",sarcasm
"@whocares___1 @Barjasbh هههههههه انا جبت احصائية رسمية هات لي انت المصدر الي يثبت كلامك ان الاناث اكثر 😏 Mar 08, 2017",sarcasm
"@zyad22291 عندك اعتراض على هذه الحقيقة 🙂 ؟ May 12, 2017",sarcasm
مرا يضحك كيف لما صرت اكلمهم بالدين من جد انجنوا وصاروا يدورون في حسابي يبكي,sarcasm
"#السماح_بالموسيقي_في_المدارس للتوضيح في السعودية فقط الموسيقى يعتبرونها اشد حرمة من الكبائر ( الربا ) ☺️ Oct 25, 2016 ",sarcasm
@zyad22291 اي دور لك تصريفة يالنصاب 😹👊🏻 هذا احنا بالسعودية مافيها الا انتوا تسوقون و مع ذلك في المركز الثاني بنسبة… ,sarcasm
"@Q8Cvc للحين صامد 😹 Feb 18, 2017",sarcasm
"@arabqoute السعوديات المفروض مايجاوبون على هالسؤال اصلا من وين بتشوفينه ويشوفچ عشان يصير فيه مبادرة من احد 😄 Feb 18, 2017",sarcasm
"@abunezar6 @bb2003bb @Ilovethelife__ @L1Noo11 بالضبط ولو اقرت واصدرت القوانين لـ #قيادة_المراه_للسيارة لن يتجرأ صعلوك ضد القوانين Mar 08, 2017",sarcasm
"@abunezar6 @bb2003bb @Ilovethelife__ @L1Noo11 لاتتعب نفسك معاه ماعنده سالفة ويحط نفس هالصور بكل تغريدة عن قيادة الم… https://t.co/L2vNpYq1hT Mar 08, 2017 ",sarcasm
"@L1Noo11 لا للأمانة هو مو صاحب نظرية تضرر المبايض بالقيادة هو صاحب نظرية قيادة المرأة بأمريكا اكثر امان من قيادتها في بلدها السعودية 🍻 Mar 08, 2017 F45",sarcasm
"@Ebtsam2013 @Meme28142604 @NoMaleGuardians @ToDrive0 @KingSalman تطمني يالملكة الفالصو ، محد بيحرمك من سواقك و لن ت… https://t.co/Da6MoiIfoE May 07, 2017 ",sarcasm
"@M_K_J_5 @yaser_alshehri @abdulazizatiyah هم مسوين نفسهم متفاجأين وميتين قهر ولا الحفلات الغنائية الي تذاكرها نفذت… https://t.co/GkzPreRm6e Apr 29, 2017",sarcasm
"@Noudi_AlSadhan @aafaf_2016 @naifco هههههههههههه يعني حتى والفوزان طالع فديو و عادي بعد فيه ناس تدرعم تقول انتوا كذابين وتفترون على الشيخ 😄 Mar 07, 2017",sarcasm
"#عبدالعزيز_الفوزان_والاسبانيات الي يدافعون عنه مجرد قطيع اجل رايح يتسلم جائزة في احتفال كله عرايا وميوزك من اجل خد… https://t.co/BuDCy441h1 Mar 07, 2017 ",sarcasm
"@P__babo جمهوركم ١٠ نفر ههههههههه هذا التيفو المرعب https://t.co/cay7YWVX3l Mar 14, 2017 ",sarcasm
‏الحمدلله اني ما اشجع النادي ذا يفشل,sarcasm
"#عبدالعزيز_الفوزان_والاسبانيات هذا مشهور بتناقضه مثل #قيادة_المرأة_للسيارة في السعودية لايجوز لكن في امريكا يجوز 😆 https://t.co/trmi20ZtEm Mar 07, 2017",sarcasm
"@ekhiles اقول الكلب وجهك قاعد تدافع عن سيدك و لم تفلح 😹😹😹😹😹😹 #عبدالعزيز_الفوزان_والاسبانيات Mar 07, 2017",sarcasm
"@Faisal_1895 @2shwadz_ali @ahmadsyry682 @sheboooon @zozy_o1 @AbuElbanaat الخرنق وجهك طبعاً ماعندك رد يا جويهل تقلع ابو الي عطاك الجهاز Jan 31, 2017 ",sarcasm
"@ekhiles يعني ببساطة هو يناقض نفسه يأمر بالبر وينسى نفسه 😹👌🏻 Mar 07, 2017 ",sarcasm
"@zyad22291 @BahthAhmadShykh @MohamadAlarefe مايجوز عن طبعه ابو غدة نسيت اسمها 😹 Jan 31, 2017",sarcasm
"@2shwadz_ali @Faisal_1895 @ahmadsyry682 @sheboooon @zozy_o1 @AbuElbanaat دخلت حسابه واتضح لي انه بزر جاهل وعطوه اهله جهاز يخثرد فيه Jan 31, 2017 ",sarcasm
"تقول اجيب محرم عشان اركب مع السواق اذا عندي محرم متفرغ لي ليش اسندر راسي مع السواقين ومشاكلهم😹… https://t.co/STrkIy3Zga Jan 30, 2017 ",sarcasm
"@memesaleh870 اخذ اكبر من حجمه Jan 30, 2017 ",sarcasm
"@Barjasbh الي يبي يدعي صج يدعي في ظهر الغيب ماله داعي الترزز 🙄 Jan 31, 2017",sarcasm
"@MhAlharbi1983 @hfc_bar1 اخاف يخطفونه الطحالب Jan 21, 2017 ",sarcasm
"@Akhbaar24 البنت بتصير سلم و مسمار جحا 😹😹 Jan 31, 2017 ",sarcasm
"#الاردن_تطرد_العريفي_والقرني اللهم لا شماتة https://t.co/dS5aaNUx3x Apr 12, 2017",sarcasm
"@mansoormones01 @amiira__ @Akhbaar24 في القرآن مافيه تحيز العقوبة للزاني والزانية نفسها بس من شفت كاتب على السورة ""صورة"" وانا غاسلة ايدي 😹 Feb 09, 2017 ",sarcasm
"@cry_1000 @X6lo_ @7xjfY4Ob7NBvFNo وانت شلي يمنعك من انك تبيع سيارتك وتعتمد على السواقين ؟ Apr 09, 2017",sarcasm
"@mr0n_9 @nadia_almobark على الاقل اقدر اروح واجي مع سائقة امرأة احسن من اكون مع سواق داعر بمثل هالمنظر https://t.co/FWUi1GwG2p Mar 06, 2017",sarcasm
"@HuffPostArabi دراسة خربوطية والقطط طباعها تختلف عن بعضها البعض هي امم امثالنا Feb 08, 2017",sarcasm
"@muhaalz لا لان فكرة الزومبي غير مقنعة احسه خرابيط 😅 Jan 30, 2017 ",sarcasm
"بيرجعون الطابوقة 😳 https://t.co/QjALmbKTTe Feb 15, 2017",sarcasm
"@scissors80z @majid_al3almi @ArabicBest مستحيل آكلك 🙂 Mar 06, 2017 ",sarcasm
"@aassff2011 يحليلك اجل ثقف نفسك و يلبسون طيالسة مقل اما انت شايف بالصورة 😏 https://t.co/EgGJYEPkAD Jan 30, 2017",sarcasm
"@mrabyah @Akhbaar24 وهو من حلات وجهه حسستني انها متزوجة ليوناردو ديكابريو Jan 30, 2017",sarcasm
"@CelebsArabic وفي المسرح مسوي فيها طاهر Jan 30, 2017",sarcasm
"@aassff2011 انت الله يعينك على غبائك شوف الي تحته خط يمكن تستوعب 😄 https://t.co/CeCINEHOSC Jan 30, 2017",sarcasm
"#اشياء_حلال_حرمها_البشر لايجوز الاعجاب بالكفار من اقوال الفوزان 😹 https://t.co/XhPqlPVem1 Jan 30, 2017",sarcasm
"@aassff2011 اها وصلنا خير يعني متفقين انهم مثل البوذيين والخ رجال دينهم مبتدعين لنفسهم لبس معين حبيت اذكرك انه لا كهنوت في الاسلام 😏 Jan 30, 2017 ",sarcasm
"@aassff2011 لما قلت من تشبه بقوم فهو منهم هذا سخرية على منطقهم 😌 ومن ناحية اللبس اي نعم ليه مايلبسون اللبس الي يلبسه الشخص العادي Jan 30, 2017",sarcasm
@A_Alfraide @majid_al3almi @ArabicBest خلينا الفكر لك اقعد فكر على كيف كيفك محد بيقول لك لا 😹👋🏻 ,sarcasm
"@SerajAlghamdi عارفين شلون يتربحون من ورى هالحمقى السذج 😹😹 Mar 06, 2017",sarcasm
"@yutrd_bmsgh33 @ALMISNID @mujtahidd كالعادة الي يحاربون حقوق المرأة جهلة عقولهم مصدية خلّك ع محيطك اصل فلان وعلان وسلالة البعارين ولاتدوشنا Mar 06, 2017",sarcasm
"@hhhjfgn1 انت تستعبط !!! اذا عندي محرم ليش اروح مع سواق 😂 انت الي فكرك اعوج واهوج #قيادة_المرأة_للسيارة Jan 30, 2017",sarcasm
"@raooa457 @fataimahkoko لا السواق الي انتي متواعدة وياه 🙂 Mar 04, 2017",sarcasm
"@Applewd صرت اذا دخلت متجر التطبيقات كأني داخلة الماركت حق الاندرويد 😷 Jan 30, 2017 ",sarcasm
"لا وكانوا مطلعين اشاعه ان ايرادات ستار بوكس تروح لاسرائيل 😄 https://t.co/Mo1Lhzievb Jan 30, 2017",sarcasm
"@abosaiftaxi تبي تقول ان سيارة الاجرة ماتكلفك كثر سيارتك الشخصية اتمنى تستغني عن سيارتك وتعتمد على سيارة الاجرة بتوصيلك لمشاويرك ومقر عملك 🙂 Feb 07, 2017",sarcasm
"@Mnurmnu @CelebsArabic ههههههههه جبهتها تشبه جبهة اقحطة 😹 Jan 29, 2017 ",sarcasm
"@AAxxalamri @N08______ @t_donkeys اها ووصلك ردي والخبيثون للخبيثات وهم الزناه ان شاء الله فهمت 😏 Jan 29, 2017",sarcasm
"@AAxxalamri @N08______ @t_donkeys وصلنا خير 😌 الموضوع كله عن الزناه وجايب لي زوجات الانبياء Jan 29, 2017",sarcasm
"@AAxxalamri @N08______ @t_donkeys قصدك كل واحد كانت عنده تصبيره بيتزوج وحدة كانت تصبيرة لغيره الخبيثون للخبيثات و الطيبون للطيبات 😏 Jan 29, 2017 ",sarcasm
"بعد الطبخ يبي له عرف 😒 قول وحدة مشتهية تطبخ ووحدة مالها مقاقة طبخ https://t.co/hoLj1EFOQi Jan 27, 2017 ",sarcasm
"تلقاه ميت رعب بس مايبي يفوت توثيق اللحظه .. https://t.co/jnye8WTgP9 Apr 10, 2017 ",sarcasm
"@mashal_saad1 @SaudiNews50 يا الله كيف عرفت ؟ تكفى استر علي اخاف المزز يضيعن من يديني . . https://t.co/3zVXzQ101g Sep 21, 2017 ",sarcasm
"@huda_au 🙄 اخاف تبلشينا بهدف ناصر Dec 10, 2016 ",sarcasm
"@nadia_almobark اهو بس خل الحجازيين يدافعون عن ديارهم 😏 Jan 29, 2017",sarcasm
"@shorta_mashaher من شرطة المشاهير الي @AhlamAlShamsi 😜 Jan 27, 2017",sarcasm
"@Official3ziz شهالتفاهة !! ابشرك ماراح يعتقلونك اذا هذا اقصى مطالبك 😷 Jan 27, 2017 ",sarcasm
"@GXG_X @SuGaRx_WoRLD آنا تفشلت مع انه مالي علاقة😹😹 Jan 16, 2017",sarcasm
"#الترفيه_تتراجع_عن_السينما بارك الله فيكم ايها الشعب الأبيّ هذا المطلوب منكم تنشغلون بالتفاهات لو ودهم امر ملكي وخ… https://t.co/lxTW4Ghusz Jan 16, 2017",sarcasm
"@BahthAhmadShykh لايكون انت فرع سلوى المطيري 😧 Jan 14, 2017",sarcasm
"@naifco الحين هلّي قاعدين يستشهدون برأي ابن القيم الله يرحمه هل ابن القيم نبي🤔 انزين شلفرق بين تهنئة شارب خمر و مستحل الزنا وبين الفعل 🤔 Jan 12, 2017",sarcasm
"@Official3ziz احد يطالع من هالشاشة النتفة شكلك قاعد بفندق 😕 Feb 04, 2017",sarcasm
"@TotalgarniJojo @E__1M الخقه الشرعية https://t.co/IZApVe2gAm Oct 04, 2016",sarcasm
"@_jooryah تخدعين نفسك انتي انتي لاشيء 😀 وان كان عطيتك وجه ورديت عليك اول مره لهدف انتي ضد القيادة الحين. اذا تم اقراره رددي نفس هرائك 😉 Oct 03, 2016",sarcasm
"@_jooryah عاد انتي مو كفو اجدد لك ذبات لانك بإختصار مالك اي قيمة 😂 https://t.co/c2oG7hguUx Oct 03, 2016",sarcasm
"@fm_966 @fataimahkoko اجل تنازل عن سيارتك الله لايهينك وخلك على سيارات الاجرة طالما ان وضعهم وسعرهم يناسبك 😏 Mar 04, 2017",sarcasm
"#قيادة_المرأة_للسيارة حسسوني ان النقل العام بيوصلني لباب البيت 😄 https://t.co/kWsB45zu2Y Feb 03, 2017 ",sarcasm
"@r_Almutairi12 يبي لك اذا قرأت تفهم المحتوى لكن الظاهر والواضح ان هاشتاق #قيادة_المرأة_للسيارة استفزك 😏 Mar 03, 2017",sarcasm
"@nadiahnadoshah @nooly1989 @_Areej_ @Ahmadooovich اقول يازين النازية 😻 امام هياط اهل الابل اللي على قل سنع https://t.co/hJBj76Q3Mo Feb 03, 2017",sarcasm
"@L1Noo11 @11AAAHf @KSA24 حسبي الله عليه يسوق سيارته وماهمه اوجاع الامة 😹😹 Mar 03, 2017 ",sarcasm
"@_jooryah كم عمرك بالله 😀 تحسبين تويتر موجود من انولدتي قبل معلومة حفظيها يا ماما قبل تويتر كان الفيس بوك موجود 😏 Oct 03, 2016",sarcasm
"اعتقد ماتصلح #النظره_الشرعيه تطبق في السعودية لان يعتبرون وجه المرأة عورة ملاحظين التناقض 👌🏻😆 Mar 03, 2017 ",sarcasm
"@NoorSlamaa @arza1990 @hammad676 خلف الله على مخك 🙂 الله خلق الجنسين للتكاثر و هم متساوين في الواجبات و العقوبة يا مخ Mar 03, 2017",sarcasm
"@arza1990 @hammad676 @NoorSlamaaالرجل الحقيقي مايخوفه اعتماد المرأة ع نفسها وقع بلسانه من غير مايحس ماقول الا رحم الله امريء عرف قدر نفسه 😹 Mar 02, 2017",sarcasm
"@muhaalz اكيد ولو اني اشك بصحة القصة الي رواها 😄 Mar 01, 2017 ",sarcasm
"@fayez_malki @muhaalz ههههه شكله يتميلح اصلا لو كان وجهه ركبه ماتنازلت وضحّت بنفسها البنت وانضربت عشانه 😹😹😹😹 Mar 01, 2017",sarcasm
"@amol1088 @Aseri___ @Fno_Muhammad @pury66_a البعير مايشوف عوجة رقبته 💦 Feb 23, 2017",sarcasm
"@Aseri___ @amol1088 @Fno_Muhammad @pury66_a ع الاقل مامثلوا انهم اناث عايشين دور الملكة الي مو محرومه من حقوقها ويشكك باخلاق المطالبات بحقهن Feb 23, 2017",sarcasm
"@Aseri___ @amol1088 @Fno_Muhammad @pury66_a مسوي نفسك الحين عفيف شريف يابو الفاظ راقية https://t.co/n3hqwI8hPQ Feb 23, 2017",sarcasm
"@amol1088 @Aseri___ @Fno_Muhammad @pury66_a هههههههههههه واو والله جابوها اجل اسمه عيسى قبل يغير اليوزر الى عائشة يعني بقى على حرف العين 😄 Feb 23, 2017",sarcasm
"@Wassef_0 اها كمل طيب 🙂 بعد ان امرهم بالعدل شقال 🙂 ؟! لان العبرة بآخر الآية "" و لن تستطيعوا أن تعدلوا بين النساء ولو حرصتم "" اعتقد وصلت 😹 Feb 22, 2017",sarcasm
"@bb2003bb @L1Noo11 @asskralami @alturifi1 كلامك عبيط غير واقعي و انشائي يا بوشرف الحل القيادة النسائية 😏 Feb 22, 2017",sarcasm
"@_jooryah @AlRiyadhطالما ماتهمك مطالبات النساء بالمسواه بالحقوق مع الرجل ليش حاشره نفسك وتحقرين مجهودات الحقوقيات الي انتي مستفيده من وراها😀 Oct 03, 2016",sarcasm
"@muhaalz الله يعينك اذكر انك اشتكيت من زملائك ماينظفون اسنانهم ونصحتك تعطيهم حلاوة نعناع 😂😂 Nov 23, 2016 ",sarcasm
"#سعوديين_مع_الترفيه واعرف واحد ضد عبائة الكتف ومتهاوش مع اخته المتزوجة عشانها لبست عباة كتف يوم سافر لندن مخلي بنته… https://t.co/kcEed1qGjf Nov 22, 2016 ",sarcasm
"@nadiahnadoshah @nooly1989 @_Areej_ @Ahmadooovich انا يهمني المخرجات ياعزيزتي شوفي هم وين وصلوا فرق بين من يفتخر بالصناعة وبين من يزدريها 🙂 Feb 03, 2017 ",sarcasm
"@nadiahnadoshah @nooly1989 @_Areej_ @Ahmadooovich برضوا مافي وجه مقارنة بين النازية الي نشأت بسبب اوضاع المانيا والقبلية وهياطهم ياحبيبتي 😊 Feb 03, 2017",sarcasm
"@nadiahnadoshah @nooly1989 @_Areej_ @Ahmadooovich ولو قرأتي عن تاريخ المانيا لعلمت عن سبب ظهور ونشأة النازية بوقتها 🙂 Feb 03, 2017",sarcasm
"@adolee7 @i3lxil @ohg_01 @moka_1_ @777_7amed @htksa @KingSalman 😂😂😂😂👍🏼 هذا مستواها Mar 17, 2017 ",sarcasm
"@MAHERALERWI @atatamemeh @dxlllxd هذا كلام الطرطنقية الي قاعدين بالبيت متفضين لا شغله ولا مشغلة وظيفتهم توصيل اهل البيت فلا ملامه تقع عليهم Mar 16, 2017",sarcasm
"#ضوابط_شرعيه_لتويتر انتوا شجابكم لتويتر! تراه تغريبي ومخترعه كافر غربي خلكم ع قناة بداية فهي ع حسب شرعكم انها قناة… https://t.co/wct5Damnk2 Nov 21, 2016 ",sarcasm
"@nadiahnadoshah @nooly1989 @_Areej_ @Ahmadooovich ايش فيهم الباسكيين هل هم مسلمين مثلنا وعندهم ديات مليونية و طعن بالانساب وتكافؤ نسب 🙂 ؟ Feb 03, 2017",sarcasm
"@nadiahnadoshah @nooly1989 @_Areej_ @Ahmadooovich تقارنين فخر النازية بتفاخر قبيلة تظن انها افضل من القبيلة الي يمها بنفس المنطقة بليز عاد 😄 Feb 03, 2017",sarcasm
"#العريفي_يقذف_كل_السعوديات يكون بمعلومك يا بوشفشفه وقردنه ان دول الخليج ماعندهم شي اسمه قانون ولاية على المرأة الراشدة @MohamadAlarefe Nov 18, 2016",sarcasm
"@nadiahnadoshah @nooly1989 @_Areej_ @Ahmadooovich ومثل ماقلت الي عندنا تعدوا لمراحل ابعد ومافيه وجه مقارنة بتاتاً البتة 🙂 Feb 03, 2017 ",sarcasm
"@Q8Cvc اول مرة اشوف حرمه صلعه 🤔 https://t.co/zyvr7GZTh9 Nov 17, 2016",sarcasm
"@Q8Cvc بس الفيس يا ارحم الراحمين مو فيس انثى 😮 هذي حرمه ذكر 😑 Nov 17, 2016 ",sarcasm
"@hnhn1433 مو تقولين لايفلح قوم ولو امرهم امرأه هذا امر المسلمين طُبق عليهم رأي امرأة وافلحوا 🙂 Feb 20, 2017",sarcasm
"طالما مايصلح للاستهلاك الادمي ابييه حق قطاوتي ☹️ #دجاج_الوطنية_فاسد https://t.co/f2afx3qnsC Nov 17, 2016",sarcasm
"#اغلاق_حساب_عوض_القرني ليييش مايخلونه يغرد عن تناقضاته و بطولاته الوهمية وترصد اسرائيل له لاغتياله كان مونسنا 😄 Mar 16, 2017",sarcasm
"@freeme90 @InfidelsQuotes اموت وانا مؤمنة بوجود خالق افضل من اموت وانا منكرة و اكتشف انه يوجد خالق فعلاً 😏 Nov 17, 2016 ",sarcasm
"@hnhn1433 حديثه !! انتي كنت عنده و سمعتيه بإذنك ؟! لو كان صحيح لما ولى النبي ﷺ امر المسلمين لام سلمة في صلح الحديبية 🙂 Feb 20, 2017",sarcasm
"@ayn0001 @mlight45 @saud_aldajani @AjelNews24 شدخل الخصوصية بقيادة السيارة 😹 شكلك توك متعلم هالكلمة وتبي تستخدمها😄 #قيادة_المرأة_للسيارة Feb 20, 2017 ",sarcasm
"@XllRAX @ke14ke14 @Mubark_Aleid لاتعطين رويعي الكورة اكبر من حجمه 😏 Mar 16, 2017",sarcasm
"@dxlllxd @MAHERALERWI @atatamemeh واضح اني دقيت على الوتر الحساس فاضي ومسوي لي فيها قاضي https://t.co/cqESnoDHZy Mar 16, 2017 ",sarcasm
"#صوره_ضيعت_اسره مشكلة بعض العقول مبرمجة وتمشي عمياني بدون اي تفكير ورى كل مفتي اجتهد !! يتعاملون مع الفتاوى الاجتهادية وكأنها قرآن منزل 😕 Feb 20, 2017",sarcasm
"@dxlllxd @MAHERALERWI @atatamemeh اي اولوياته يطلع من دوامه ويودي مشاوير 😀 استعبط قد ماتقدر 😹 ومايصح الا الصحيح يابو واجبات اولويات Mar 16, 2017 ",sarcasm
"@mnolleta_1994 @momo503noon @sadoomallhp @roroazotb3 @AL__Faa هذا الي انت راضية فيه واترضوه لك مشايخك تختلين مع سائق حلال لكن تسوقين حرام 😏 Nov 03, 2016",sarcasm
"@mnolleta_1994 @no0ofe333 @momo503noon @sadoomallhp @roroazotb3 @AL__Faa والله الي مخها زبالة الي حاطة صورة ساقطة وتتكلم بالدين 😂 Nov 03, 2016 ",sarcasm
"@Mrs_shima @no0ofe333 @momo503noon ماعجبها الكلام ☹️ https://t.co/TUpcunuKUO Nov 03, 2016 ",sarcasm
"@Mrs_shima @no0ofe333 @momo503noon هي مستانسه ان الذكور قاعدين يعززون لها 😅 Nov 03, 2016 ",sarcasm
"#قيادة_المرأة_للسيارة #قياده_المراه_الشهر_القادم يقول #لن_تقودي واحفظي رقم الهنودي تالي يقول انا رجل غيوري 🤔 هذ… https://t.co/pNTLsfr5vc Mar 14, 2017",sarcasm
"@BahAhmdS @Amaldh4Dh انت وغيرك من الي خايفين من الزحمة تجمعوا و سووا لكم قطية وبتخف الزحمة 👌🏻😜 Mar 14, 2017 ",sarcasm
"شر البلية مايضحك 🤔 #قيادة_المرأة_للسيارة https://t.co/5a6VLL53n8 Feb 20, 2017 ",sarcasm
"#قياده_المراه_الشهر_القادم سمعوني صياحكم 👂🏼😻 #قياده_المراه_للسياره https://t.co/2iHfuaeah7 Mar 14, 2017 ",sarcasm
"@Akhbaar24 شلون زواجها مو مثبت بوزارة العدل !! شلون تزوجته اجل 😕 Feb 01, 2017 
",suprise
"@al6rarh19 ترى اول مرة تصير ينعدم امير Oct 18, 2016 ",suprise
"@Q8Cvc اصلا مين يشتري الحين سيديهات 🙆🏻 Feb 18, 2017 ",suprise
"الكل يتحدث بإن هناك قرار وشيك للسماح بـ #قيادة_المرأة_للسيارة حتى المنتدى الديني السلفي الي انا اتابعه اشوفهم يتحدثون بتأكيد عن هذا الامر😐🤔 Feb 08, 2017 ",suprise
"@video_24 @Akhbaar24 بديت اصدق الكلام الي انقال عليه 🤔 Feb 07, 2017 ",suprise
"@_Zezz @Official3ziz ومين الي بيتابع حفلة على تطبيقات او شاشات !! الصوت يطلع رديء يا اما تحضر الحفلة ولا بلاها 😕 Jan 30, 2017 ",suprise
"#اشياء_حلال_حرمها_البشر #قيادة_المرأة_للسيارة الفوزان يقول ان المرأة بأمريكا اكثر امنا من السعودية 🤔 https://t.co/TSniezgZb3 Jan 30, 2017 ",suprise
"سلامات😑 اشمعنى#القياده_في_الرياض_وجده الشرقية اولى المناطق لانها مركز شركة ارامكو حتى مجتمعياً متقبلين… https://t.co/jHWEBVML8Q Mar 04, 2017 ",suprise
"@ekb_9 السالفة صارت لنا من ثلاثة شهور تقريبا استغربت اصلا شلون وصله التقييم 😕 Feb 07, 2017 ",suprise
"@fayez_malki 😱 Dec 10, 2016 ",suprise
"@Akhbaar24 سؤال يقرقع بقلبي من. مان ليش دايما يحطون مفتي ضرير🤔 Jan 13, 2017 ",suprise
"معقول في ناس ملائكية هالشكل 😳 https://t.co/w8kmbUh83o Nov 28, 2016 ",suprise
"@200_myhoney @Akhbaar24 بصراحة اول مرة اشوف تعليق لشخص من الطايف غير متعصب لثقافة مجتمعه 😳 الله يكثر من امثالك 😀 Oct 06, 2016 ",suprise
طيب انتم من حزب اللي ينحفون برمضان ولا يسمنون انا ينقص وزني بشكل يفجع مرة,suprise
مدري كيف في ناس يشوفونها للان غلطانه,suprise
في ناس غريبه في حياتي مدري كيف كنت اجلس معاهم,suprise
أنا مستغربة مرا كيف أحلم بناس مايجو ببالي مرا بس كل ما أنام أشوفهم كيف,suprise
ياساترر ياكمية النوم والخمول الي فيني من بعد الفطور للحين اول مرا تصير خيرر يخوف,suprise
"@naif1997al شلون تاب ونهايته ميت بتفحيط 😕 Sep 23, 2016 ",suprise
"اسمع عن التحول الوطني ورؤية 2030 انبسط .. اشوف افعال بعض الوزارات انصدم ! احنا في عام ٢٠١٦م يا وزارة التعليم https://t.co/cqD7O1iZBd Jul 24, 2016 ",suprise
"شاهدت رد هذا الشخص و اعتقد بأنه فوتوشوب من قذراته و انصدمت بأن الرد حقيقي وليس فبركة على اياد مدني @tamermoneim https://t.co/UDA0VAKEBw Oct 29, 2016 ",suprise
"@AliAlmansoor22 @L1Noo11 حتى في القيادة موافقة ولي الامر سلامات 😕 Feb 26, 2017 ",suprise
"حتى أنا لما أرد اقرا تويتاتي انصدم من كميه الحزن والرومانسيه مو بس انتوا رفيقاتي 😂. May 13, 2017 ",suprise
"انصدمت ان الماكبوك الجديد لمبته ما تنور من ورا Dec 16, 2016 ",suprise
"@iRaedAlgarni الصدق انصدمت من هالشي يوم رحت جدة طلعت الرياض عز ودلع يخرب بيت شوارعهم تجيب الهم Mar 30, 2017 ",suprise
"حتى المعلق انصدم منه من اقتنع ان هذا لاعب https://t.co/A9bfenPtoK Aug 21, 2017 ",suprise
"@SakheerSport والله انصدمت حرام عليهم حقوق الناس Jan 14, 2017 ",suprise
"صراحه انا انصدمت من هذه العقليات كيف باقي عايشه !!! انا تعبت نفسيا بعد ما شفت كلامه https://t.co/GqIdjIqIKT Sep 17, 2017 ",suprise
"لما دخلت الجامعة انصدمت من الناس اول مره اشوف في حياتي الكائن الرويفضي اسأل اللي معي متاكدين ان ذا شيعي !؟ يقولون والله شيعي وانا منصدم Oct 13, 2017 ",suprise
"@asseedan انا انصدمت حتى قرأت المقال كامل ، كلامه مفند انه احنا ما عندنا شح في الوظائف بل وفرة لكن سوء التوظيف و توظيف الاجانب خلق البطالة Feb 16, 2017 ",suprise
"@awaji_oshi الا شفت العجب العجاب وكل يوم انصدم اكثر🚶🏻 Feb 07, 2017 ",suprise
"@Muzaini هذي التغريدة اقنعتني بمجرد القراءة لكن اليوم بعد ماركزت في البيوت انصدمت من كونها واقع لاشك فيه😞 May 07, 2017 ",suprise
"احس احمد العيسى انصدم مثلنا من تقديم الاختبارات هههههههههه Apr 22, 2017 ",suprise
"هذا المغرد انصدمت منه قلت يمكن مبلكني علشان شيء ثاني لكن قلت خلني اسوي تجربه تهاوشت مع نفس المغرده من حسابي الثاني وادخل على حسابه احصله Oct 13, 2017 ",suprise
"@abo5dod2 الصراحه بعد انه اول مره قلت لي اتابع مسلسلات انصدمت🌚 May 22, 2017 ",suprise
"@3abbosh انصدمت ان فيه ناس مصدقين فعلا سواء باكتشافك العظيم حق الاكمام او بدونه May 25, 2017 ",suprise
"انصدمت يوم جيت بقدم على الخطوط السعوديه ناقصهم اتصور سيلفي مع هتلر🙂 https://t.co/PawVwXNEAO Oct 16, 2017 ",suprise
"صراحة انا انصدمت من هذا التفكير المرأة!! تنافس الرجل في جميع المجالات وهناك كثير من النسوه مثقفات ومتعلمات اتمنى تغيرون هذه النظرة الذكوريه Sep 17, 2017 ",suprise
"الصراحة بعد بيان النصر انا انصدمت من المهندس طارق .. خصوصا بعد ان اكد لي صحفي هلالي رفيع المستوى موضوع السلفة ( والله على ما اقول شهد ) Apr 25, 2017 ",suprise
"@Ess_jeddah28 والله لو سيكل المهم ذهب بعد ماشفت بعيني انصدمت Jan 23, 2017 ",suprise
"@saudq1978 القطريين نفسهم انصدموا من زيادة التعداد بعد الأزمة https://t.co/ubXsUiJX6A Jul 06, 2017 ",suprise
"@alturifi1 انصدموا لأنهم اول مرة يسمعون هذه المعلومة ، بل بعضهم كان يعتقد ان الصوفية مثل الرافضة Oct 30, 2017 
",suprise
"لينوتر من الكافيهات اللي كنت دايم اروحه من افتتح ، لكن امس انصدمت بقفزه الاسعار السوفليه ذا النتفه ب ٧٠ ريال حلو لك… https://t.co/qaH2pbKiI5 May 16, 2017 ",suprise
"اليوم دخلت كلاس المحاسبه وانصدمت بالاستاذه Sep 26, 2016 ",suprise
"واقعد اقول لامي تكفين ان قام تعالي عندي عشان تضربينه لو ضربن وحالتي حاله اخرتها يقول شفتي خربتي الشاحن ومقطوع وبس قال كذا انصدمت صراحه Feb 12, 2017 ",suprise
"@S4Kwb انا انصدمت دائما الرجل السعودي تقليدي تبعي لمجتمعه وقبيلته ويخاف من الاختلاف عنهم لانه عارف بكمية التذمر الذ… https://t.co/UJ0hfMGDUO Apr 14, 2017 ",suprise
"@Amallsr @deist90 صراحة انصدمت من النتيجة توقعت العكس تكون 😄 Jan 30, 2017 ",suprise
"وأنا صراحه ماانصدمت منهم ،انا من يوم عرفت انهم يتقاطعون سنين علشان وحده لبست فستان لونه قريب من لون فستان الثانيه وانا غاسل يدي #لجين_عمران Sep 07, 2017 ",suprise
"@le_Abdullah @t5ear الصدق في البداية انصدمت احسبها وصلت ناقصة او مقطوعة 😂 بس كني حبيتها الحين Oct 08, 2017 ",suprise
